id,user_id,age,occupation,gender
8986,63802,27,executive/managerial,M
8987,41398,29,college/grad student,M
8988,52597,26,sales/marketing,M
8989,20056,30,other or not specified,M
8990,15611,27,executive/managerial,M
8991,73386,18,scientist,F
8992,9791,32,scientist,M
8993,26820,40,sales/marketing,M
8994,101943,24,artist,M
8995,67133,25,scientist,M
8996,86644,25,other or not specified,F
8997,51668,33,self-employed,M
8998,52476,28,college/grad student,M
8999,44802,33,sales/marketing,M
9000,103285,30,sales/marketing,M
9001,16513,31,college/grad student,M
9002,7569,32,college/grad student,M
9003,96131,34,sales/marketing,M
9004,100216,30,sales/marketing,M
9005,61667,30,sales/marketing,M
9006,2527,31,executive/managerial,M
9007,63914,30,scientist,M
9008,57780,33,self-employed,M
9009,13007,28,self-employed,M
9010,741,52,sales/marketing,M
9011,70948,26,other or not specified,M
9012,56606,33,executive/managerial,M
9013,90227,25,executive/managerial,M
9014,32490,27,executive/managerial,M
9015,53215,30,executive/managerial,M
9016,71049,19,customer service,M
9017,46134,26,scientist,M
9018,102559,26,executive/managerial,M
9019,13351,32,executive/managerial,M
9020,49481,33,college/grad student,M
9021,12812,18,K-12 student,M
9022,66164,30,self-employed,M
9023,82074,31,self-employed,F
9024,82320,33,scientist,M
9025,69576,31,executive/managerial,M
9026,101384,29,lawyer,M
9027,26679,29,other or not specified,M
9028,42652,33,college/grad student,M
9029,15780,67,retired,F
9030,59359,20,sales/marketing,F
9031,20280,33,college/grad student,M
9032,51361,34,college/grad student,M
9033,93705,32,clerical/admin,M
9034,73512,28,academic/educator,M
9035,66648,32,scientist,M
9036,2947,29,sales/marketing,M
9037,80334,31,sales/marketing,F
9038,92580,30,scientist,F
9039,8811,26,executive/managerial,M
9040,81788,35,programmer,M
9041,58269,34,executive/managerial,M
9042,56889,31,scientist,M
9043,98278,27,executive/managerial,M
9044,4339,25,college/grad student,M
9045,40070,34,sales/marketing,M
9046,101677,33,college/grad student,F
9047,65328,26,executive/managerial,M
9048,85622,27,scientist,M
9049,34213,23,college/grad student,M
9050,38548,21,college/grad student,M
9051,41589,26,scientist,M
9052,8765,18,homemaker,M
9053,20162,26,executive/managerial,M
9054,16434,34,college/grad student,M
9055,25109,29,other or not specified,F
9056,48820,30,college/grad student,F
9057,82112,34,sales/marketing,M
9058,15072,33,sales/marketing,M
9059,80751,41,other or not specified,M
9060,86842,14,K-12 student,M
9061,56226,32,sales/marketing,M
9062,16894,30,scientist,M
9063,71756,34,executive/managerial,M
9064,41609,25,executive/managerial,M
9065,68585,28,executive/managerial,M
9066,78636,26,other or not specified,M
9067,39989,30,K-12 student,M
9068,93669,29,sales/marketing,M
9069,82633,48,sales/marketing,M
9070,89708,27,homemaker,M
9071,49896,28,sales/marketing,M
9072,103021,34,college/grad student,M
9073,44398,34,technician/engineer,M
9074,9208,33,scientist,M
9075,100323,26,college/grad student,M
9076,45048,25,artist,F
9077,13457,30,executive/managerial,M
9078,17113,38,customer service,M
9079,96093,33,writer,M
9080,26699,86,executive/managerial,M
9081,57176,34,artist,M
9082,31047,27,scientist,M
9083,24659,18,retired,M
9084,47169,34,college/grad student,M
9085,60599,25,academic/educator,F
9086,40928,25,scientist,M
9087,19142,18,K-12 student,M
9088,83819,29,sales/marketing,M
9089,65549,29,clerical/admin,M
9090,67057,32,sales/marketing,M
9091,32334,29,college/grad student,M
9092,29051,10,K-12 student,M
9093,50164,26,executive/managerial,M
9094,65678,32,executive/managerial,M
9095,49303,33,sales/marketing,M
9096,97439,31,K-12 student,M
9097,99507,43,executive/managerial,F
9098,66206,32,scientist,M
9099,20835,30,academic/educator,F
9100,29214,28,scientist,F
9101,37985,32,self-employed,F
9102,66438,33,self-employed,M
9103,2210,28,sales/marketing,M
9104,65004,30,college/grad student,M
9105,36336,32,executive/managerial,M
9106,18546,34,college/grad student,M
9107,2544,34,scientist,M
9108,70658,28,executive/managerial,M
9109,54804,18,K-12 student,M
9110,5422,25,college/grad student,F
9111,96924,34,tradesman/craftsman,M
9112,55886,25,executive/managerial,M
9113,75940,25,technician/engineer,M
9114,89046,29,artist,M
9115,91254,11,homemaker,M
9116,58058,28,scientist,M
9117,77379,29,self-employed,M
9118,51199,38,artist,M
9119,74021,32,artist,M
9120,15558,32,college/grad student,M
9121,80281,29,academic/educator,F
9122,71441,32,college/grad student,M
9123,86403,29,sales/marketing,M
9124,21398,46,writer,M
9125,83921,27,other or not specified,F
9126,18328,31,college/grad student,M
9127,85800,31,executive/managerial,M
9128,74775,34,executive/managerial,M
9129,31693,33,college/grad student,M
9130,48157,34,sales/marketing,F
9131,92248,33,college/grad student,M
9132,90025,32,self-employed,M
9133,52184,26,college/grad student,M
9134,14168,32,scientist,F
9135,49737,28,college/grad student,M
9136,53230,30,scientist,M
9137,32802,27,other or not specified,M
9138,76307,33,sales/marketing,M
9139,19543,25,scientist,M
9140,15467,46,writer,F
9141,68831,29,artist,M
9142,86852,26,sales/marketing,M
9143,82465,28,college/grad student,M
9144,14347,28,college/grad student,M
9145,42382,37,executive/managerial,F
9146,63995,25,programmer,M
9147,14419,29,other or not specified,F
9148,53273,31,college/grad student,M
9149,95547,37,executive/managerial,M
9150,11848,29,college/grad student,M
9151,49816,27,sales/marketing,F
9152,67414,26,executive/managerial,F
9153,45897,28,executive/managerial,M
9154,90767,21,college/grad student,M
9155,83274,30,other or not specified,M
9156,68964,33,homemaker,M
9157,50928,25,college/grad student,M
9158,46923,25,scientist,F
9159,83074,28,college/grad student,M
9160,61751,26,college/grad student,F
9161,217,32,college/grad student,F
9162,7695,25,college/grad student,M
9163,78348,31,college/grad student,M
9164,61548,26,college/grad student,M
9165,86171,26,college/grad student,M
9166,61206,25,executive/managerial,M
9167,66601,32,sales/marketing,M
9168,58452,33,college/grad student,M
9169,68557,30,self-employed,F
9170,37220,31,executive/managerial,M
9171,43143,26,college/grad student,M
9172,91636,34,college/grad student,M
9173,57631,58,clerical/admin,F
9174,19044,30,college/grad student,M
9175,11922,31,executive/managerial,M
9176,73521,28,scientist,M
9177,61825,17,sales/marketing,M
9178,96861,25,artist,M
9179,55038,33,self-employed,M
9180,30754,21,sales/marketing,M
9181,81667,30,college/grad student,M
9182,41006,25,college/grad student,M
9183,59295,15,K-12 student,M
9184,52049,28,K-12 student,M
9185,90546,26,college/grad student,M
9186,76500,47,artist,F
9187,4747,32,executive/managerial,M
9188,13982,22,other or not specified,F
9189,3979,33,executive/managerial,M
9190,75149,26,academic/educator,F
9191,67223,30,college/grad student,M
9192,56534,32,executive/managerial,M
9193,74615,33,college/grad student,M
9194,65621,33,scientist,M
9195,95836,30,clerical/admin,M
9196,15357,29,college/grad student,M
9197,50048,86,retired,M
9198,24009,32,college/grad student,M
9199,96668,34,college/grad student,M
9200,51425,25,college/grad student,M
9201,45086,32,other or not specified,M
9202,93542,23,college/grad student,F
9203,101537,31,executive/managerial,M
9204,3108,29,sales/marketing,M
9205,26301,33,college/grad student,F
9206,86885,31,self-employed,M
9207,69615,32,scientist,M
9208,11075,30,homemaker,F
9209,8463,25,programmer,M
9210,56367,29,sales/marketing,M
9211,1750,28,sales/marketing,M
9212,15795,26,college/grad student,M
9213,87202,30,executive/managerial,M
9214,102858,33,sales/marketing,M
9215,63148,31,scientist,M
9216,83896,27,academic/educator,F
9217,32366,25,executive/managerial,M
9218,72198,30,executive/managerial,M
9219,27891,26,executive/managerial,M
9220,30269,28,sales/marketing,M
9221,1899,55,other or not specified,F
9222,60693,32,college/grad student,M
9223,70159,26,customer service,F
9224,45309,34,scientist,M
9225,78549,16,K-12 student,M
9226,5708,32,scientist,M
9227,37704,27,executive/managerial,M
9228,53305,26,scientist,M
9229,55020,26,scientist,M
9230,60689,20,sales/marketing,M
9231,1618,25,executive/managerial,M
9232,93057,68,sales/marketing,F
9233,79015,29,college/grad student,M
9234,39589,31,executive/managerial,M
9235,40546,27,executive/managerial,M
9236,34324,31,sales/marketing,M
9237,34987,32,scientist,F
9238,21999,31,scientist,M
9239,25046,26,college/grad student,M
9240,72867,31,executive/managerial,M
9241,21688,28,college/grad student,M
9242,90773,25,sales/marketing,M
9243,80785,18,scientist,M
9244,66270,32,college/grad student,M
9245,31578,26,college/grad student,M
9246,38328,32,other or not specified,F
9247,28964,30,executive/managerial,M
9248,88403,33,K-12 student,M
9249,88650,25,college/grad student,M
9250,47164,27,college/grad student,M
9251,65210,26,college/grad student,F
9252,86717,28,other or not specified,M
9253,97600,25,sales/marketing,M
9254,82236,26,academic/educator,M
9255,29424,29,academic/educator,M
9256,44316,32,scientist,M
9257,74461,28,K-12 student,M
9258,81095,28,clerical/admin,M
9259,82858,34,sales/marketing,M
9260,94481,25,other or not specified,M
9261,30427,28,tradesman/craftsman,M
9262,35134,25,other or not specified,F
9263,23732,30,sales/marketing,M
9264,55341,27,other or not specified,F
9265,103545,33,executive/managerial,M
9266,40329,34,executive/managerial,M
9267,40307,32,scientist,M
9268,44174,25,college/grad student,M
9269,34531,18,homemaker,M
9270,75656,44,academic/educator,M
9271,81196,22,scientist,F
9272,31656,31,college/grad student,M
9273,100678,25,college/grad student,M
9274,22384,26,college/grad student,M
9275,35222,27,executive/managerial,M
9276,42056,27,other or not specified,M
9277,26085,29,homemaker,M
9278,22678,32,scientist,M
9279,44447,33,college/grad student,M
9280,83973,28,scientist,M
9281,7409,33,executive/managerial,M
9282,83178,33,executive/managerial,M
9283,102295,21,K-12 student,F
9284,57451,33,sales/marketing,M
9285,54980,31,executive/managerial,M
9286,40206,25,sales/marketing,M
9287,76714,21,sales/marketing,M
9288,46200,30,self-employed,M
9289,698,25,other or not specified,M
9290,66592,32,other or not specified,M
9291,98686,75,retired,F
9292,84342,28,sales/marketing,M
9293,6830,28,other or not specified,M
9294,33077,31,executive/managerial,M
9295,32041,26,college/grad student,M
9296,5857,28,other or not specified,M
9297,89650,27,executive/managerial,M
9298,13747,29,college/grad student,M
9299,98432,29,scientist,M
9300,70297,30,executive/managerial,M
9301,68799,33,executive/managerial,M
9302,1867,30,college/grad student,M
9303,72162,28,college/grad student,M
9304,84102,21,sales/marketing,M
9305,98442,26,college/grad student,M
9306,31902,24,scientist,M
9307,85562,29,artist,M
9308,93180,29,college/grad student,M
9309,75216,30,academic/educator,M
9310,88037,31,other or not specified,M
9311,100116,27,college/grad student,M
9312,79254,28,scientist,M
9313,1369,29,academic/educator,M
9314,86243,28,homemaker,M
9315,29363,26,executive/managerial,M
9316,16745,44,other or not specified,M
9317,45101,18,K-12 student,M
9318,101792,31,executive/managerial,M
9319,27568,29,scientist,M
9320,85734,34,executive/managerial,M
9321,80383,25,executive/managerial,M
9322,10785,26,executive/managerial,M
9323,3858,36,writer,M
9324,64655,19,sales/marketing,M
9325,52002,26,lawyer,M
9326,61090,32,sales/marketing,M
9327,36864,29,executive/managerial,M
9328,44876,29,homemaker,M
9329,84915,30,executive/managerial,M
9330,99075,25,executive/managerial,M
9331,93768,55,executive/managerial,M
9332,54576,26,academic/educator,M
9333,4220,20,college/grad student,M
9334,5120,31,college/grad student,M
9335,4904,26,college/grad student,F
9336,9717,31,executive/managerial,M
9337,77365,27,academic/educator,F
9338,91103,33,sales/marketing,M
9339,56838,31,college/grad student,M
9340,76661,34,executive/managerial,M
9341,100405,28,artist,F
9342,29435,25,K-12 student,M
9343,81747,30,homemaker,F
9344,42446,25,executive/managerial,M
9345,83679,31,college/grad student,M
9346,58899,25,executive/managerial,M
9347,5192,34,sales/marketing,M
9348,18050,25,scientist,M
9349,54425,26,self-employed,M
9350,7345,34,executive/managerial,M
9351,68736,33,scientist,M
9352,32458,24,executive/managerial,F
9353,3848,20,sales/marketing,M
9354,75324,78,other or not specified,M
9355,62324,31,college/grad student,M
9356,43192,32,technician/engineer,M
9357,93686,28,self-employed,F
9358,83477,30,executive/managerial,M
9359,29676,26,executive/managerial,M
9360,27126,26,programmer,M
9361,23396,27,other or not specified,M
9362,17759,33,college/grad student,M
9363,25311,26,executive/managerial,M
9364,6283,29,college/grad student,M
9365,18595,31,college/grad student,M
9366,3172,33,scientist,M
9367,34403,25,executive/managerial,M
9368,16868,29,other or not specified,M
9369,86047,30,college/grad student,M
9370,46314,27,academic/educator,M
9371,43025,54,academic/educator,F
9372,19455,20,sales/marketing,M
9373,71221,30,scientist,M
9374,46805,33,executive/managerial,M
9375,22347,27,executive/managerial,M
9376,73398,32,college/grad student,F
9377,53286,25,college/grad student,M
9378,1031,18,K-12 student,M
9379,36436,28,other or not specified,M
9380,22485,27,K-12 student,F
9381,11684,27,college/grad student,M
9382,78594,25,self-employed,M
9383,25260,24,sales/marketing,M
9384,98639,26,tradesman/craftsman,M
9385,87262,33,executive/managerial,M
9386,33944,12,K-12 student,M
9387,54836,39,other or not specified,F
9388,56554,30,scientist,M
9389,11164,28,executive/managerial,M
9390,96931,25,executive/managerial,M
9391,71813,31,scientist,M
9392,72218,30,executive/managerial,M
9393,33619,33,executive/managerial,M
9394,16135,29,sales/marketing,F
9395,53406,28,other or not specified,M
9396,103199,27,artist,M
9397,26852,33,sales/marketing,M
9398,74617,29,scientist,M
9399,36949,38,executive/managerial,M
9400,22727,44,sales/marketing,F
9401,72742,20,homemaker,M
9402,59172,30,executive/managerial,M
9403,72905,27,scientist,M
9404,16054,25,college/grad student,M
9405,68849,34,technician/engineer,M
9406,31517,32,self-employed,M
9407,63450,28,scientist,M
9408,40669,18,sales/marketing,M
9409,71883,39,homemaker,F
9410,2723,25,self-employed,M
9411,13120,32,retired,F
9412,15222,25,college/grad student,M
9413,11014,20,sales/marketing,M
9414,39300,26,executive/managerial,M
9415,1290,32,K-12 student,M
9416,95543,28,other or not specified,F
9417,40983,29,self-employed,M
9418,60042,25,college/grad student,M
9419,76038,28,executive/managerial,M
9420,6017,34,college/grad student,M
9421,47419,27,academic/educator,M
9422,47389,34,college/grad student,M
9423,65449,25,scientist,M
9424,7793,32,college/grad student,F
9425,43570,27,college/grad student,M
9426,41528,27,executive/managerial,M
9427,83578,30,executive/managerial,M
9428,83765,34,self-employed,M
9429,5292,27,executive/managerial,M
9430,49460,27,scientist,M
9431,53254,34,college/grad student,M
9432,2131,26,college/grad student,M
9433,48869,35,other or not specified,M
9434,97517,25,K-12 student,M
9435,49134,29,self-employed,M
9436,68853,29,tradesman/craftsman,M
9437,17424,27,college/grad student,M
9438,78158,29,college/grad student,M
9439,74956,28,sales/marketing,M
9440,88862,27,self-employed,M
9441,19565,26,scientist,F
9442,43683,42,sales/marketing,F
9443,2976,36,other or not specified,M
9444,88484,25,sales/marketing,M
9445,49947,29,academic/educator,M
9446,17774,28,executive/managerial,M
9447,100062,32,college/grad student,M
9448,71858,33,scientist,M
9449,29672,31,self-employed,M
9450,63661,34,executive/managerial,M
9451,82498,29,college/grad student,M
9452,87362,33,executive/managerial,M
9453,17524,46,other or not specified,M
9454,35456,29,academic/educator,F
9455,40788,30,college/grad student,F
9456,74003,49,academic/educator,M
9457,78388,33,academic/educator,F
9458,85179,25,other or not specified,M
9459,36275,34,sales/marketing,M
